Tipus pla,Número d'inscripció,Nom del pla,Estat,Data d'homologació,Últim esdeveniment,Data de l'últim esdeveniment,Ine5,Municipi,Comarca,Servei territorial,Vegueria,Província
E,8325,PAM PLASEQCAT Vallgorguina,Homologat,10/12/2021,Homologació,10/12/2021,08294,Vallgorguina,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,8375,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Sant Jaume de Frontanyà,Homologat,10/12/2021,Homologació,10/12/2021,08216,Sant Jaume de Frontanyà,Berguedà,Catalunya Central,Catalunya Central,Barcelona
E,4877,PAM INUNCAT La Pera,Homologat pendent de revisió,25/05/2017,Homologació,25/05/2017,17130,Pera,Baix Empordà,Girona,Girona,Girona
T,5797,PBEM Vilanova del Vallès,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,08902,Vilanova del Vallès,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,1879,PAM INUNCAT Vinyols i els Arcs,Homologat pendent de revisió,14/02/2008,Homologació,14/02/2008,43178,Vinyols i els Arcs,Baix Camp,Tarragona,Tarragona,Tarragona
E,2754,PAM INUNCAT Sant Pere Pescador,Homologat pendent de revisió,17/12/2009,Homologació,17/12/2009,17178,Sant Pere Pescador,Alt Empordà,Girona,Girona,Girona
T,8213,PBEM Esparreguera,Homologat,10/12/2021,Homologació,10/12/2021,08076,Esparreguera,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,2223,PBEM Foixà,Homologat pendent de revisió,18/12/2008,Actualització,16/02/2012,17068,Foixà,Baix Empordà,Girona,Girona,Girona
E,8055,PAM SISMICAT Guissona,Homologat,10/12/2021,Revisió,10/12/2021,25110,Guissona,Segarra,Lleida,Lleida,Lleida
E,5924,PAM INFOCAT Arnes,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,43018,Arnes,Terra Alta,Terres de l'Ebre,Terres de l'Ebre,Tarragona
E,10499,PAM RADCAT Barcelona,Homologat,06/10/2022,Homologació,06/10/2022,08019,Barcelona,Barcelonès,Barcelona,Barcelona,Barcelona
T,8157,PBEM Riu de Cerdanya,Homologat,10/12/2021,Homologació,10/12/2021,25913,Riu de Cerdanya,Cerdanya,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
T,10558,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Sils,Homologat,06/10/2022,Homologació,06/10/2022,17193,Sils,Selva,Girona,Girona,Girona
E,3404,PAM NEUCAT Fontanals de Cerdanya,Homologat pendent de revisió,20/10/2011,Homologació,20/10/2011,17069,Fontanals de Cerdanya,Cerdanya,Alt Pirineu i Aran,Alt Pirineu i Aran,Girona
E,6384,PAM SISMICAT Gurb,Homologat,30/10/2020,Homologació,30/10/2020,08100,Gurb,Osona,Catalunya Central,Catalunya Central,Barcelona
E,6563,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Santa Eulàlia de Riuprimer,Homologat,02/12/2020,Homologació,02/12/2020,08247,Santa Eulàlia de Riuprimer,Osona,Catalunya Central,Catalunya Central,Barcelona
T,2702,PBEM Sant Cebrià de Vallalta,Homologat pendent de revisió,17/12/2009,Homologació,17/12/2009,08203,Sant Cebrià de Vallalta,Maresme,Barcelona,Barcelona,Barcelona
E,8140,PAM SISMICAT Montferrer i Castellbò,Homologat,10/12/2021,Homologació,10/12/2021,25140,Montferrer i Castellbò,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,1499,PAM SISMICAT Arbúcies,Homologat pendent de revisió,26/04/2007,Homologació,26/04/2007,17009,Arbúcies,Selva,Girona,Girona,Girona
T,780,PBEM Sentmenat,Homologat pendent de revisió,20/05/2004,Homologació,20/05/2004,08267,Sentmenat,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,10570,PAM SISMICAT Valls,Homologat,06/10/2022,Homologació,06/10/2022,43161,Valls,Alt Camp,Tarragona,Tarragona,Tarragona
E,8654,PAM INUNCAT  Sant Jaume dels Domenys,Homologat,10/12/2021,Homologació,10/12/2021,43137,Sant Jaume dels Domenys,Baix Penedès,Tarragona,Penedès,Tarragona
E,8910,PAM INFOCAT Santa Maria de Palautordera,Homologat,10/03/2022,Homologació,10/03/2022,08259,Santa Maria de Palautordera,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,2872,PAM PLASEQCAT Vilallonga del Camp,Homologat pendent de revisió,29/04/2010,Homologació,29/04/2010,43166,Vilallonga del Camp,Tarragonès,Tarragona,Tarragona,Tarragona
E,2265,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre de Maspujols,Homologat pendent de revisió,18/12/2008,Homologació,18/12/2008,43081,Maspujols,Baix Camp,Tarragona,Tarragona,Tarragona
E,6592,PAM INFOCAT Jorba,Homologat,22/12/2020,Homologació,22/12/2020,08103,Jorba,Anoia,Catalunya Central,Penedès,Barcelona
E,10438,PAM NEUCAT Olvan,Homologat,06/10/2022,Homologació,06/10/2022,08144,Olvan,Berguedà,Catalunya Central,Catalunya Central,Barcelona
E,5430,PAM SISMICAT Serinyà,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,17190,Serinyà,Pla de l'Estany,Girona,Girona,Girona
T,2667,PBEM Salou,Homologat pendent de revisió,22/10/2009,Homologació,22/10/2009,43905,Salou,Tarragonès,Tarragona,Tarragona,Tarragona
E,3450,PAM NEUCAT Madremanya,Homologat pendent de revisió,20/10/2011,Homologació,20/10/2011,17097,Madremanya,Gironès,Girona,Girona,Girona
T,8885,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre Santa Oliva,Homologat,10/03/2022,Homologació,10/03/2022,43140,Santa Oliva,Baix Penedès,Tarragona,Penedès,Tarragona
E,10328,PAM RADCAT Calders,Homologat,06/10/2022,Homologació,06/10/2022,08034,Calders,Moianès,Catalunya Central,Catalunya Central,Barcelona
T,1187,PBEM Montornès del Vallès,Homologat pendent de revisió,16/02/2006,Homologació,16/02/2006,08136,Montornès del Vallès,Vallès Oriental,Barcelona,Barcelona,Barcelona
T,5186,PBEM Terrassa,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,08279,Terrassa,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,7979,PAM SISMICAT Albons,Homologat,10/12/2021,Revisió,10/12/2021,17004,Albons,Baix Empordà,Girona,Girona,Girona
E,10250,PAM NEUCAT Alàs i Cerc,Homologat,06/10/2022,Homologació,06/10/2022,25005,Alàs i Cerc,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,2427,PAM NEUCAT La Vansa i Fórnols,Homologat pendent de revisió,09/07/2009,Homologació,09/07/2009,25909,Vansa i Fórnols,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,6280,PAM NEUCAT Cadaqués,Homologat,28/02/2020,Homologació,28/02/2020,17032,Cadaqués,Alt Empordà,Girona,Girona,Girona
E,3127,PAM NEUCAT Beuda,Homologat pendent de revisió,27/07/2011,Homologació,27/07/2011,17021,Beuda,Garrotxa,Girona,Girona,Girona
E,2133,PAM INFOCAT Sentmenat,Homologat pendent de revisió,17/10/2006,Actualització,10/07/2008,08267,Sentmenat,Vallès Occidental,Barcelona,Barcelona,Barcelona
F,1310,PEM Accidents TMP per conduccions de Vila-sana,Homologat pendent de revisió,25/04/2006,Homologació,25/04/2006,25252,Vila-sana,Pla d'Urgell,Lleida,Lleida,Lleida
E,4942,PAM INFOCAT Llardecans,Homologat pendent de revisió,25/05/2017,Homologació,25/05/2017,25125,Llardecans,Segrià,Lleida,Lleida,Lleida
E,10280,PAM SISMICAT Avià,Homologat,06/10/2022,Homologació,06/10/2022,08011,Avià,Berguedà,Catalunya Central,Catalunya Central,Barcelona
E,7991,PAM NEUCAT Barberà del Vallès,Homologat,10/12/2021,Homologació,10/12/2021,08252,Barberà del Vallès,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,5705,PBEM La Galera,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,43063,Galera,Montsià,Terres de l'Ebre,Terres de l'Ebre,Tarragona
E,5573,PAM INFOCAT Seròs,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,25204,Seròs,Segrià,Lleida,Lleida,Lleida
E,5510,PAM INFOCAT Castelldans,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,25067,Castelldans,Garrigues,Lleida,Lleida,Lleida
T,2630,PBEM Vilaür,Homologat pendent de revisió,22/10/2009,Homologació,22/10/2009,17222,Vilaür,Alt Empordà,Girona,Girona,Girona
T,8159,PA PROCICAT - Transport Viatgers Ferrocarill Riu de Cerdanya,Homologat,10/12/2021,Homologació,10/12/2021,25913,Riu de Cerdanya,Cerdanya,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,8850,PAM INFOCAT Sant Pere de Riudebitlles,Homologat,10/03/2022,Homologació,10/03/2022,08232,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Penedès,Barcelona
E,6264,PAM NEUCAT Sant Fruitós de Bages,Homologat,28/02/2020,Homologació,28/02/2020,08213,Sant Fruitós de Bages,Bages,Catalunya Central,Catalunya Central,Barcelona
E,3868,PAM AEROCAT Pau,Homologat pendent de revisió,26/04/2012,Homologació,26/04/2012,17128,Pau,Alt Empordà,Girona,Girona,Girona
F,4258,PEM Àrees pública concurrència - Correfocs Castellvell del Camp,Homologat pendent de revisió,13/02/2014,Homologació,13/02/2014,43042,Castellvell del Camp,Baix Camp,Tarragona,Tarragona,Tarragona
T,5201,PBEM Alpens,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,08004,Alpens,Lluçanès,Catalunya Central,Catalunya Central,Barcelona
T,5840,PBEM Sobremunt,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,08271,Sobremunt,Lluçanès,Catalunya Central,Catalunya Central,Barcelona
E,5837,PAM SISMICAT Sant Martí d'Albars,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,08225,Sant Martí d'Albars,Lluçanès,Catalunya Central,Catalunya Central,Barcelona
E,8358,PAM INFOCAT Prats de Lluçanès,Homologat,10/12/2021,Homologació,10/12/2021,08171,Prats de Lluçanès,Lluçanès,Catalunya Central,Catalunya Central,Barcelona
E,6462,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Caldes de Malavella,Homologat,30/10/2020,Homologació,30/10/2020,17033,Caldes de Malavella,Selva,Girona,Girona,Girona
E,10648,PAM INFOCAT Argentona,Homologat,15/12/2022,Homologació,15/12/2022,08009,Argentona,Maresme,Barcelona,Barcelona,Barcelona
E,8856,PAM VENTCAT Sant Pere de Riudebitlles,Homologat,10/03/2022,Homologació,10/03/2022,08232,Sant Pere de Riudebitlles,Alt Penedès,Barcelona,Penedès,Barcelona
E,9015,PAM SISMICAT Gavet de la Conca,Homologat,10/03/2022,Homologació,10/03/2022,25098,Gavet de la Conca,Pallars Jussà,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,1493,PAM NEUCAT Sant Boi de Llobregat,Homologat pendent de revisió,26/04/2007,Actualització,18/02/2010,08200,Sant Boi de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,10251,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Alàs i Cerc,Homologat,06/10/2022,Homologació,06/10/2022,25005,Alàs i Cerc,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
T,10403,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Lliçà d'Amunt,Homologat,06/10/2022,Homologació,06/10/2022,08107,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,2095,PAM INFOCAT Arbúcies,Homologat pendent de revisió,16/02/2006,Homologació,16/02/2006,17009,Arbúcies,Selva,Girona,Girona,Girona
E,5499,PAM NEUCAT Bellpuig,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,25050,Bellpuig,Urgell,Lleida,Lleida,Lleida
E,6369,PAM INUNCAT Tagamanent,Homologat,30/10/2020,Homologació,30/10/2020,08276,Tagamanent,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,5647,PAM SISMICAT Rodonyà,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,43132,Rodonyà,Alt Camp,Tarragona,Tarragona,Tarragona
E,3502,PAM NEUCAT Senan,Homologat pendent de revisió,20/10/2011,Homologació,20/10/2011,43146,Senan,Conca de Barberà,Tarragona,Tarragona,Tarragona
E,10316,PAM AEROCAT Calaf,Homologat,06/10/2022,Homologació,06/10/2022,08031,Calaf,Anoia,Catalunya Central,Catalunya Central,Barcelona
E,5700,PAM INFOCAT Corbera d'Ebre,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,43048,Corbera d'Ebre,Terra Alta,Terres de l'Ebre,Terres de l'Ebre,Tarragona
E,2194,PAM INFOCAT Cardedeu,Homologat pendent de revisió,09/10/2008,Homologació,09/10/2008,08046,Cardedeu,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,6479,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Pals,Homologat,30/10/2020,Homologació,30/10/2020,17124,Pals,Baix Empordà,Girona,Girona,Girona
E,6571,"PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Cruïlles, Monells i Sant Sadurní de l'Heura",Homologat,02/12/2020,Homologació,02/12/2020,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Baix Empordà,Girona,Girona,Girona
E,8136,PAM INFOCAT Montferrer i Castellbò,Homologat,10/12/2021,Homologació,10/12/2021,25140,Montferrer i Castellbò,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
E,8800,PAM VENTCAT Òdena,Homologat,10/12/2021,Homologació,10/12/2021,08143,Òdena,Anoia,Catalunya Central,Penedès,Barcelona
E,5861,PAM PLASEQCAT Estaràs,Homologat pendent de revisió,21/03/2019,Homologació,21/03/2019,25085,Estaràs,Segarra,Lleida,Lleida,Lleida
T,2695,PBEM Cerdanyola del Vallès,Homologat pendent de revisió,17/12/2009,Actualització,27/07/2011,08266,Cerdanyola del Vallès,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,8290,PAM SISMICAT Santa Coloma de Gramenet,Homologat,10/12/2021,Homologació,10/12/2021,08245,Santa Coloma de Gramenet,Barcelonès,Barcelona,Barcelona,Barcelona
T,7992,PA PROCICAT - Malalties Transmissibles Emergents Alt Risc Barberà del Vallès,Homologat,10/12/2021,Homologació,10/12/2021,08252,Barberà del Vallès,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,4049,PBEM Collbató,Homologat pendent de revisió,25/04/2013,Homologació,25/04/2013,08069,Collbató,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,1538,PAM TRANSCAT Ordis,Homologat pendent de revisió,26/04/2007,Homologació,26/04/2007,17115,Ordis,Alt Empordà,Girona,Girona,Girona
E,6536,PAM SISMICAT Reus,Homologat,30/10/2020,Homologació,30/10/2020,43123,Reus,Baix Camp,Tarragona,Tarragona,Tarragona
E,4378,PAM NEUCAT La Torre de Claramunt,Homologat pendent de revisió,27/11/2014,Homologació,27/11/2014,08286,Torre de Claramunt,Anoia,Catalunya Central,Penedès,Barcelona
E,4892,PAM TRANSCAT Sant Jaume de Llierca,Homologat pendent de revisió,25/05/2017,Homologació,25/05/2017,17165,Sant Jaume de Llierca,Garrotxa,Girona,Girona,Girona
E,1356,PAM TRANSCAT Salt,Homologat pendent de revisió,05/07/2006,Homologació,05/07/2006,17155,Salt,Gironès,Girona,Girona,Girona
E,5520,PAM NEUCAT Ciutadilla,Homologat pendent de revisió,05/12/2018,Actualització,28/02/2020,25074,Ciutadilla,Urgell,Lleida,Lleida,Lleida
E,2494,PAM INUNCAT Vallfogona del Ripollès,Homologat pendent de revisió,09/07/2009,Homologació,09/07/2009,17170,Vallfogona de Ripollès,Ripollès,Girona,Girona,Girona
E,8068,PAM INUNCAT  Castellterçol,Homologat,10/12/2021,Homologació,10/12/2021,08064,Castellterçol,Moianès,Catalunya Central,Catalunya Central,Barcelona
E,6580,PAM INUNCAT Sant Pau de Segúries,Homologat,02/12/2020,Homologació,02/12/2020,17177,Sant Pau de Segúries,Ripollès,Girona,Girona,Girona
F,1315,PEM Castell de Focs - Festa Major Arenys de Mar,Homologat pendent de revisió,05/07/2006,Homologació,05/07/2006,08006,Arenys de Mar,Maresme,Barcelona,Barcelona,Barcelona
E,8153,PAM INFOCAT Riu de Cerdanya,Homologat,10/12/2021,Homologació,10/12/2021,25913,Riu de Cerdanya,Cerdanya,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
F,4146,PEM Àrees pública concurrència - Fira de Sant Isidre de Solsona,Homologat pendent de revisió,03/10/2013,Homologació,03/10/2013,25207,Solsona,Solsonès,Catalunya Central,Catalunya Central,Lleida
T,1850,PBEM Sant Jordi Desvalls,Homologat pendent de revisió,14/02/2008,Homologació,14/02/2008,17166,Sant Jordi Desvalls,Gironès,Girona,Girona,Girona
E,8076,PAM NEUCAT Castellví de Rosanes,Homologat,10/12/2021,Homologació,10/12/2021,08066,Castellví de Rosanes,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,6395,PAM VENTCAT Manlleu,Homologat,30/10/2020,Homologació,30/10/2020,08112,Manlleu,Osona,Catalunya Central,Catalunya Central,Barcelona
E,8078,PAM RADCAT Castellví de Rosanes,Homologat,10/12/2021,Homologació,10/12/2021,08066,Castellví de Rosanes,Baix Llobregat,Barcelona,Barcelona,Barcelona
T,3133,PBEM Campelles,Homologat pendent de revisió,27/07/2011,Homologació,27/07/2011,17037,Campelles,Ripollès,Girona,Girona,Girona
E,4004,PAM INFOCAT Bellvei,Homologat pendent de revisió,13/12/2012,Homologació,13/12/2012,43024,Bellvei,Baix Penedès,Tarragona,Penedès,Tarragona
E,3495,PAM INUNCAT Margalef,Homologat pendent de revisió,20/10/2011,Homologació,20/10/2011,43075,Margalef,Priorat,Tarragona,Tarragona,Tarragona
E,3518,PAM INFOCAT Castellet i la Gornal,Homologat pendent de revisió,15/12/2011,Actualització,13/02/2014,08058,Castellet i la Gornal,Alt Penedès,Barcelona,Penedès,Barcelona
E,8347,PAM NEUCAT Muntanyola,Homologat,10/12/2021,Homologació,10/12/2021,08129,Muntanyola,Osona,Catalunya Central,Catalunya Central,Barcelona
T,8271,PBEM Sant Vicenç dels Horts,Homologat pendent de revisió,05/12/2018,Actualització,10/12/2021,08263,Sant Vicenç dels Horts,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,6491,PAM VENTCAT Vilafant,Homologat,30/10/2020,Homologació,30/10/2020,17221,Vilafant,Alt Empordà,Girona,Girona,Girona
E,10404,PAM SISMICAT Lliçà d'Amunt,Homologat,06/10/2022,Homologació,06/10/2022,08107,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,Barcelona
E,4210,PAM INUNCAT Porqueres,Homologat pendent de revisió,12/12/2013,Homologació,12/12/2013,17137,Porqueres,Pla de l'Estany,Girona,Girona,Girona
E,6230,PAM TRANSCAT Santa Margarida i els Monjos,Homologat,28/02/2020,Homologació,28/02/2020,08251,Santa Margarida i els Monjos,Alt Penedès,Barcelona,Penedès,Barcelona
E,8251,PAM RADCAT Sant Andreu de la Barca,Homologat,10/12/2021,Homologació,10/12/2021,08196,Sant Andreu de la Barca,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,8043,PAM INUNCAT  Castellgalí,Homologat,10/12/2021,Homologació,10/12/2021,08061,Castellgalí,Bages,Catalunya Central,Catalunya Central,Barcelona
E,2259,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre d'Almoster,Homologat pendent de revisió,18/12/2008,Homologació,18/12/2008,43011,Almoster,Baix Camp,Tarragona,Tarragona,Tarragona
E,4209,PAM INFOCAT Porqueres,Homologat pendent de revisió,12/12/2013,Homologació,12/12/2013,17137,Porqueres,Pla de l'Estany,Girona,Girona,Girona
E,6573,"PAM INUNCAT Cruïlles, Monells i Sant Sadurní de l'Heura",Homologat,02/12/2020,Homologació,02/12/2020,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Baix Empordà,Girona,Girona,Girona
T,3241,PBEM Vilallonga de Ter,Homologat pendent de revisió,27/07/2011,Homologació,27/07/2011,17224,Vilallonga de Ter,Ripollès,Girona,Girona,Girona
E,8109,PAM VENTCAT Colera,Homologat,10/12/2021,Homologació,10/12/2021,17054,Colera,Alt Empordà,Girona,Girona,Girona
E,1954,PAM INFOCAT Clariana de Cardener,Homologat pendent de revisió,17/10/2006,Homologació,17/10/2006,25075,Clariana de Cardener,Solsonès,Catalunya Central,Catalunya Central,Lleida
T,3637,PBEM Corbera de Llobregat,Homologat pendent de revisió,15/12/2011,Actualització,03/10/2013,08072,Corbera de Llobregat,Baix Llobregat,Barcelona,Barcelona,Barcelona
E,8218,PAM INFOCAT Polinyà,Homologat,10/12/2021,Homologació,10/12/2021,08167,Polinyà,Vallès Occidental,Barcelona,Barcelona,Barcelona
E,10321,PAM TRANSCAT Calaf,Homologat,06/10/2022,Homologació,06/10/2022,08031,Calaf,Anoia,Catalunya Central,Catalunya Central,Barcelona
E,5159,PAM NEUCAT Matadepera,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,08120,Matadepera,Vallès Occidental,Barcelona,Barcelona,Barcelona
T,6255,PBEM Sant Boi de Lluçanès,Homologat,28/02/2020,Homologació,28/02/2020,08201,Sant Boi de Lluçanès,Osona,Catalunya Central,Catalunya Central,Barcelona
E,2950,PAM TRANSCAT Setcases,Homologat pendent de revisió,08/09/2010,Homologació,08/09/2010,17192,Setcases,Ripollès,Girona,Girona,Girona
E,1998,PAM SISMICAT Lladó,Homologat pendent de revisió,10/07/2008,Homologació,10/07/2008,17088,Lladó,Alt Empordà,Girona,Girona,Girona
T,4301,PBEM Llers,Homologat pendent de revisió,24/04/2014,Homologació,24/04/2014,17093,Llers,Alt Empordà,Girona,Girona,Girona
E,2175,PA PROCICAT - Emergències Episodis Contaminació a l'Ebre d'Altafulla,Homologat pendent de revisió,09/10/2008,Homologació,09/10/2008,43012,Altafulla,Tarragonès,Tarragona,Tarragona,Tarragona
E,6324,PAM NEUCAT Porrera,Homologat,28/02/2020,Homologació,28/02/2020,43114,Porrera,Priorat,Tarragona,Tarragona,Tarragona
E,2601,PAM INUNCAT La Vall d'en Bas,Homologat pendent de revisió,22/10/2009,Homologació,22/10/2009,17207,Vall d'en Bas,Garrotxa,Girona,Girona,Girona
E,8032,PAM PLASEQCAT Canyelles,Homologat,10/12/2021,Homologació,10/12/2021,08043,Canyelles,Garraf,Barcelona,Penedès,Barcelona
E,1928,PAM NEUCAT Rabós,Homologat pendent de revisió,06/05/2008,Homologació,06/05/2008,17143,Rabós,Alt Empordà,Girona,Girona,Girona
T,5414,PBEM Regencós,Homologat pendent de revisió,05/12/2018,Homologació,05/12/2018,17144,Regencós,Baix Empordà,Girona,Girona,Girona
F,3999,PEM Àrees pública concurrència - Mercat Medieval Vic,Homologat pendent de revisió,13/12/2012,Actualització,25/04/2013,08298,Vic,Osona,Catalunya Central,Catalunya Central,Barcelona
E,2501,PAM INFOCAT Cabó,Homologat pendent de revisió,09/07/2009,Homologació,09/07/2009,25061,Cabó,Alt Urgell,Alt Pirineu i Aran,Alt Pirineu i Aran,Lleida
